galaxyID,FOV,view,pixel,uband_intTotal,gband_intTotal,rband_intTotal,massband_intTotal
394,29,projection_zx,1450,1365205600000.0,1022793700000.0,879056500000.0,2191017200.0
1915,13,projection_xy,650,6491082000.0,4999385600.0,4355191300.0,16957314.0
1915,13,projection_yz,650,6490118700.0,4998892000.0,4354893000.0,16957318.0
1915,13,projection_zx,650,6492925400.0,5000423000.0,4355814400.0,16957314.0
845,20,projection_xy,1000,219336400000.0,111945130000.0,84607074000.0,264936320.0
845,20,projection_yz,1000,223648730000.0,113088360000.0,85066940000.0,264936240.0
845,20,projection_zx,1000,217992870000.0,111526250000.0,84364710000.0,264936210.0
265,19,projection_xy,950,812382160000.0,615218300000.0,601998500000.0,3888011300.0
265,19,projection_yz,950,1535894200000.0,1106171300000.0,984020700000.0,3888011800.0
265,19,projection_zx,950,706212200000.0,584860040000.0,580192200000.0,3888009500.0
899,16,projection_xy,800,169144290000.0,86517530000.0,51195904000.0,48042852.0
899,16,projection_yz,800,168759080000.0,86386340000.0,51145327000.0,48042836.0
899,16,projection_zx,800,168907310000.0,86454350000.0,51172557000.0,48042840.0
1092,14,projection_xy,700,35557065000.0,24480565000.0,17884670000.0,35568996.0
1092,14,projection_yz,700,35474588000.0,24445407000.0,17869961000.0,35568996.0
1092,14,projection_zx,700,35527782000.0,24470930000.0,17882479000.0,35568996.0
1277,15,projection_xy,750,13678387000.0,11074147000.0,9770907000.0,34995056.0
1277,15,projection_yz,750,13688506000.0,11079429000.0,9773526000.0,34995056.0
1277,15,projection_zx,750,13669808000.0,11068461000.0,9767089000.0,34995060.0
819,22,projection_xy,1100,86827550000.0,52563784000.0,36429734000.0,59701004.0
819,22,projection_yz,1100,87052750000.0,52672643000.0,36482355000.0,59701000.0
819,22,projection_zx,1100,87182800000.0,52720720000.0,36501600000.0,59701010.0
509,24,projection_xy,1200,1187493800000.0,811279450000.0,640388040000.0,1394173800.0
509,24,projection_yz,1200,1571924600000.0,971778600000.0,722802700000.0,1394173600.0
509,24,projection_zx,1200,1281748800000.0,851576360000.0,661091450000.0,1394173800.0
115,31,projection_xy,1550,1320498200000.0,1085575600000.0,1121097100000.0,13453797000.0
115,31,projection_yz,1550,987836200000.0,846835800000.0,889986200000.0,13453796000.0
115,31,projection_zx,1550,1311443800000.0,1045173300000.0,1071511400000.0,13453799000.0
1309,11,projection_xy,550,13929979000.0,10401199000.0,8401360400.0,29480320.0
1309,11,projection_yz,550,13940313000.0,10408936000.0,8406387700.0,29480324.0
1309,11,projection_zx,550,13973657000.0,10423906000.0,8412930000.0,29480322.0
613,23,projection_xy,1150,504548560000.0,338647100000.0,249503580000.0,453872480.0
613,23,projection_yz,1150,521713700000.0,347946880000.0,254205840000.0,453872480.0
613,23,projection_zx,1150,508374220000.0,341133850000.0,251026060000.0,453872500.0
1215,17,projection_xy,850,28899537000.0,21076523000.0,16407742000.0,47097950.0
1215,17,projection_yz,850,28801310000.0,21029460000.0,16386772000.0,47097940.0
1215,17,projection_zx,850,28930615000.0,21090255000.0,16413140000.0,47097936.0
1505,14,projection_xy,700,15485881000.0,10970657000.0,8368527400.0,21822176.0
1505,14,projection_yz,700,15493413000.0,10974122000.0,8370019000.0,21822178.0
1505,14,projection_zx,700,15490284000.0,10972784000.0,8369452500.0,21822168.0
1283,12,projection_xy,600,2542157300.0,1901186600.0,1630998400.0,6617243.5
1283,12,projection_yz,600,2541835300.0,1901012100.0,1630895600.0,6617244.5
1283,12,projection_zx,600,2542080500.0,1901143300.0,1630972800.0,6617244.0
790,14,projection_xy,700,488231400000.0,228464850000.0,145781030000.0,205856450.0
790,14,projection_yz,700,485476960000.0,227344700000.0,145251680000.0,205856460.0
790,14,projection_zx,700,509707580000.0,233977530000.0,147769100000.0,205856460.0
1334,40,projection_xy,2000,68687340000.0,57369500000.0,51344548000.0,162080050.0
1334,40,projection_yz,2000,68588163000.0,57310660000.0,51310060000.0,162079970.0
1334,40,projection_zx,2000,68629160000.0,57333182000.0,51323170000.0,162079940.0
822,14,projection_xy,700,19608320000.0,13439027000.0,8950170000.0,12662864.0
822,14,projection_yz,700,19599256000.0,13434612000.0,8948260000.0,12662862.0
822,14,projection_zx,700,19606569000.0,13438082000.0,8949715000.0,12662864.0
455,21,projection_xy,1050,396567740000.0,379429360000.0,399069700000.0,2006004700.0
455,21,projection_yz,1050,364597120000.0,360120250000.0,383715770000.0,2006004400.0
455,21,projection_zx,1050,660631100000.0,488409100000.0,469728360000.0,2006004500.0
135,37,projection_xy,1850,3241838600000.0,2253567000000.0,2067243100000.0,9871338000.0
135,37,projection_yz,1850,3278686700000.0,2395934300000.0,2215688800000.0,9871341000.0
135,37,projection_zx,1850,2099835000000.0,1736209600000.0,1723435000000.0,9871345000.0
901,16,projection_xy,800,26847883000.0,19670528000.0,15207303000.0,37049756.0
901,16,projection_yz,800,26813688000.0,19653634000.0,15199066000.0,37049750.0
901,16,projection_zx,800,26818128000.0,19658035000.0,15202841000.0,37049748.0
215,13,projection_xy,650,380634000000.0,263414190000.0,259765420000.0,6262815000.0
215,13,projection_yz,650,490163500000.0,345155830000.0,331612450000.0,6262817000.0
215,13,projection_zx,650,403615380000.0,292132900000.0,291996830000.0,6262816000.0
434,24,projection_xy,1200,1123956000000.0,716454170000.0,615715400000.0,1956244100.0
434,24,projection_yz,1200,1061350500000.0,698700200000.0,606728700000.0,1956244000.0
434,24,projection_zx,1200,1061786940000.0,724272100000.0,626623400000.0,1956244700.0
767,19,projection_xy,950,401062660000.0,199422660000.0,144510530000.0,328855900.0
767,19,projection_yz,950,388684250000.0,193495350000.0,141335400000.0,328855940.0
767,19,projection_zx,950,407175430000.0,199576750000.0,144213820000.0,328855970.0
1584,11,projection_xy,550,2063817100.0,1551864800.0,1365756700.0,6764854.5
1584,11,projection_yz,550,2064042600.0,1551987800.0,1365831200.0,6764855.5
1584,11,projection_zx,550,2064122000.0,1552030600.0,1365857900.0,6764855.5
1016,16,projection_xy,800,8758454000.0,6205762600.0,4818860500.0,16101872.0
1016,16,projection_yz,800,8754913000.0,6204067000.0,4818057000.0,16101871.0
1016,16,projection_zx,800,8755193000.0,6204017700.0,4817929700.0,16101870.0
770,27,projection_xy,1350,94418590000.0,75910700000.0,63677936000.0,223606960.0
770,27,projection_yz,1350,94530830000.0,75983270000.0,63724696000.0,223606850.0
770,27,projection_zx,1350,95047370000.0,76265120000.0,63864540000.0,223606860.0
1229,20,projection_xy,1000,72414750000.0,61608153000.0,55513895000.0,217441820.0
1229,20,projection_yz,1000,72937505000.0,61890343000.0,55662367000.0,217441920.0
1229,20,projection_zx,1000,72215440000.0,61488180000.0,55447420000.0,217441840.0
6,20,projection_xy,1000,989186900000.0,1554758600000.0,2299286300000.0,230479300000.0
6,20,projection_yz,1000,932838600000.0,1446124700000.0,2107308500000.0,230479230000.0
6,20,projection_zx,1000,945788000000.0,1473363300000.0,2158411000000.0,230479280000.0
1653,10,projection_xy,500,8451369500.0,4194515700.0,2976108300.0,9362198.0
1653,10,projection_yz,500,8450477000.0,4194817000.0,2976352800.0,9362199.0
1653,10,projection_zx,500,8449711600.0,4194494700.0,2976166700.0,9362197.0
1179,14,projection_xy,700,21087128000.0,15528680000.0,11971432000.0,27293854.0
1179,14,projection_yz,700,21085720000.0,15525912000.0,11969664000.0,27293856.0
1179,14,projection_zx,700,21071454000.0,15519777000.0,11966654000.0,27293850.0
170,33,projection_xy,1650,2135316500000.0,1887864600000.0,1904018500000.0,8784358000.0
170,33,projection_yz,1650,2014999200000.0,1649235300000.0,1621002800000.0,8784360000.0
170,33,projection_zx,1650,3753995100000.0,2922448400000.0,2684265700000.0,8784361000.0
1065,16,projection_xy,800,31452697000.0,22986177000.0,18905565000.0,64736880.0
1065,16,projection_yz,800,31393135000.0,22964074000.0,18896590000.0,64736864.0
1065,16,projection_zx,800,31476134000.0,23000828000.0,18915592000.0,64736884.0
1821,11,projection_xy,550,1842151300.0,1398280000.0,1213725200.0,5617217.0
1821,11,projection_yz,550,1842261200.0,1398340600.0,1213762600.0,5617214.5
1821,11,projection_zx,550,1842238100.0,1398326700.0,1213754200.0,5617215.0
17,67,projection_xy,3350,2667533300000.0,3542257200000.0,4449131600000.0,156904690000.0
17,67,projection_yz,3350,2815476600000.0,3754430300000.0,4720308500000.0,156905000000.0
17,67,projection_zx,3350,2741272000000.0,3650304300000.0,4585061000000.0,156904670000.0
1007,14,projection_xy,700,139765370000.0,69981120000.0,44910800000.0,58622636.0
1007,14,projection_yz,700,139769530000.0,69997960000.0,44925653000.0,58622628.0
1007,14,projection_zx,700,139548950000.0,69965150000.0,44919840000.0,58622628.0
717,28,projection_xy,1400,514585430000.0,295691200000.0,201788380000.0,265721220.0
717,28,projection_yz,1400,508735200000.0,293239620000.0,200633000000.0,265721260.0
717,28,projection_zx,1400,506598500000.0,292856040000.0,200528020000.0,265721140.0
713,24,projection_xy,1200,303909270000.0,253758470000.0,217132530000.0,680363800.0
713,24,projection_yz,1200,288565620000.0,244314700000.0,211975620000.0,680363600.0
713,24,projection_zx,1200,287416060000.0,243681380000.0,211353850000.0,680363500.0
1033,17,projection_xy,850,5627087000.0,3833686800.0,2779062000.0,7085237.0
1033,17,projection_yz,850,5626212000.0,3833279500.0,2778870300.0,7085237.5
1033,17,projection_zx,850,5626620000.0,3833481500.0,2778975200.0,7085238.0
1218,12,projection_xy,600,40772190000.0,17523225000.0,9652035000.0,8674982.0
1218,12,projection_yz,600,40752304000.0,17518574000.0,9650593000.0,8674983.0
1218,12,projection_zx,600,40737747000.0,17515037000.0,9649405000.0,8674982.0
734,6,projection_xy,300,12719640000.0,8946761000.0,6102704000.0,8502993.0
734,6,projection_yz,300,12718227000.0,8946020000.0,6102345700.0,8502992.0
734,6,projection_zx,300,12717618000.0,8945652000.0,6102150000.0,8502992.0
678,22,projection_xy,1100,280795770000.0,150806640000.0,100487980000.0,142923740.0
678,22,projection_yz,1100,280175670000.0,150446440000.0,100333930000.0,142923790.0
678,22,projection_zx,1100,279669540000.0,150480930000.0,100370860000.0,142923740.0
702,23,projection_xy,1150,188747700000.0,129881100000.0,92139830000.0,132446616.0
702,23,projection_yz,1150,188269900000.0,129652330000.0,92026570000.0,132446616.0
702,23,projection_zx,1150,188360330000.0,129690240000.0,92046430000.0,132446584.0
881,20,projection_xy,1000,73710990000.0,54802043000.0,43147350000.0,101091760.0
881,20,projection_yz,1000,73618490000.0,54758736000.0,43130642000.0,101091780.0
881,20,projection_zx,1000,73587710000.0,54771577000.0,43138966000.0,101091784.0
1392,11,projection_xy,550,4428956000.0,3272196900.0,2597345000.0,8324397.5
1392,11,projection_yz,550,4428588500.0,3272015400.0,2597262300.0,8324399.0
1392,11,projection_zx,550,4428953600.0,3272189200.0,2597326600.0,8324399.0
817,27,projection_xy,1350,182623500000.0,137059080000.0,112002550000.0,307930140.0
817,27,projection_yz,1350,181002400000.0,136260700000.0,111572476000.0,307930020.0
817,27,projection_zx,1350,180425650000.0,136059160000.0,111501980000.0,307930000.0
1600,16,projection_xy,800,1680497400.0,1275876400.0,1118183700.0,6403293.0
1600,16,projection_yz,800,1680597500.0,1275932000.0,1118217600.0,6403291.0
1600,16,projection_zx,800,1680518800.0,1275887500.0,1118190300.0,6403292.5
2908,44,projection_xy,2200,5322135600.0,4399314400.0,4021809700.0,18364278.0
2908,44,projection_yz,2200,5321391600.0,4398908000.0,4021567200.0,18364272.0
2908,44,projection_zx,2200,5322207700.0,4399356400.0,4021835800.0,18364284.0
380,16,projection_xy,800,295682600000.0,313879070000.0,344693930000.0,2631108600.0
380,16,projection_yz,800,197331480000.0,238416800000.0,278085270000.0,2631108600.0
380,16,projection_zx,800,275626360000.0,301082840000.0,336076200000.0,2631109400.0
503,20,projection_xy,1000,680913800000.0,477443460000.0,416138720000.0,1110966400.0
503,20,projection_yz,1000,590850360000.0,427011640000.0,384749700000.0,1110966000.0
503,20,projection_zx,1000,679006900000.0,464874640000.0,407456840000.0,1110965900.0
1110,15,projection_xy,750,62865383000.0,42731300000.0,30151272000.0,55774084.0
1110,15,projection_yz,750,62923820000.0,42752127000.0,30158215000.0,55774080.0
1110,15,projection_zx,750,63107430000.0,42842317000.0,30200238000.0,55774084.0
813,26,projection_xy,1300,120379860000.0,98861924000.0,81742954000.0,185420180.0
813,26,projection_yz,1300,119999590000.0,98642985000.0,81628350000.0,185420180.0
813,26,projection_zx,1300,120270580000.0,98789570000.0,81703590000.0,185420200.0
811,20,projection_xy,1000,161365640000.0,99047870000.0,69740280000.0,112564760.0
811,20,projection_yz,1000,160217460000.0,98556890000.0,69521290000.0,112564770.0
811,20,projection_zx,1000,161294970000.0,98999820000.0,69708990000.0,112564770.0
1254,12,projection_xy,600,3725328000.0,2634515500.0,2044323300.0,6381007.0
1254,12,projection_yz,600,3724006400.0,2633921800.0,2044081200.0,6381007.5
1254,12,projection_zx,600,3725012700.0,2634332200.0,2044210400.0,6381007.5
369,22,projection_xy,1100,1166378100000.0,723868060000.0,526994500000.0,869579900.0
369,22,projection_yz,1100,1127762500000.0,726587740000.0,531056260000.0,869580160.0
369,22,projection_zx,1100,1259027700000.0,774515460000.0,552908550000.0,869579970.0
55,25,projection_xy,1250,1019083500000.0,990604000000.0,1083171000000.0,40833434000.0
55,25,projection_yz,1250,3138065000000.0,2443606500000.0,2457065200000.0,40833466000.0
55,25,projection_zx,1250,1416582100000.0,1185656200000.0,1249009500000.0,40833460000.0
756,19,projection_xy,950,132440710000.0,111682910000.0,93617365000.0,220283470.0
756,19,projection_yz,950,135740620000.0,113568880000.0,94574050000.0,220283500.0
756,19,projection_zx,950,128712100000.0,109315916000.0,92222170000.0,220283520.0
3349,26,projection_xy,1300,1990100000.0,1494295900.0,1305083900.0,6220463.5
3349,26,projection_yz,1300,1990098600.0,1494293500.0,1305082200.0,6220463.0
3349,26,projection_zx,1300,1990084500.0,1494287000.0,1305079700.0,6220463.0
36,26,projection_xy,1300,1526033200000.0,1223608400000.0,1203682000000.0,42651857000.0
36,26,projection_yz,1300,2943798200000.0,2074955100000.0,1893468300000.0,42651894000.0
36,26,projection_zx,1300,1647609000000.0,1342209700000.0,1305532600000.0,42651870000.0
1054,19,projection_xy,950,117509980000.0,73904870000.0,54851715000.0,99315990.0
1054,19,projection_yz,950,117764670000.0,74009800000.0,54900250000.0,99315990.0
1054,19,projection_zx,950,117800040000.0,74032490000.0,54912037000.0,99316010.0
281,25,projection_xy,1250,1446180600000.0,1076442700000.0,1004634800000.0,4044993500.0
281,25,projection_yz,1250,2128641900000.0,1496531200000.0,1308266000000.0,4044995300.0
281,25,projection_zx,1250,1315119800000.0,1032846440000.0,983441870000.0,4044993800.0
85,18,projection_xy,900,339795400000.0,438964750000.0,553256700000.0,18651798000.0
85,18,projection_yz,900,368239000000.0,472584200000.0,593675100000.0,18651800000.0
85,18,projection_zx,900,333746270000.0,431907240000.0,545302740000.0,18651793000.0
4645,18,projection_xy,900,4749074400.0,3582131000.0,3158103600.0,16217376.0
4645,18,projection_yz,900,4749105000.0,3582148400.0,3158114000.0,16217378.0
4645,18,projection_zx,900,4749112300.0,3582152400.0,3158118400.0,16217380.0
158,32,projection_xy,1600,933339800000.0,883646800000.0,973812860000.0,10914044000.0
158,32,projection_yz,1600,1091352200000.0,1075843560000.0,1186117300000.0,10914053000.0
158,32,projection_zx,1600,931638600000.0,956067400000.0,1071592900000.0,10914052000.0
897,16,projection_xy,800,45918245000.0,36252760000.0,28735010000.0,75048824.0
897,16,projection_yz,800,46179470000.0,36398584000.0,28808927000.0,75048824.0
897,16,projection_zx,800,45669420000.0,36123935000.0,28675867000.0,75048830.0
588,23,projection_xy,1150,463001200000.0,328122070000.0,267694360000.0,769135550.0
588,23,projection_yz,1150,423969880000.0,310556030000.0,258236730000.0,769135700.0
588,23,projection_zx,1150,411970170000.0,305286680000.0,255621250000.0,769135600.0
1412,11,projection_xy,550,4163588900.0,3095512600.0,2469944300.0,6585672.5
1412,11,projection_yz,550,4163491300.0,3095464400.0,2469923600.0,6585672.5
1412,11,projection_zx,550,4163789800.0,3095603000.0,2469971700.0,6585672.5
970,22,projection_xy,1100,74255950000.0,67360702000.0,63415034000.0,269677300.0
970,22,projection_yz,1100,73886480000.0,67119792000.0,63255160000.0,269677380.0
970,22,projection_zx,1100,73839150000.0,67098386000.0,63255036000.0,269677340.0
464,28,projection_xy,1400,1496619200000.0,939014550000.0,652959300000.0,811915800.0
464,28,projection_yz,1400,1412227300000.0,899163750000.0,635274460000.0,811916200.0
464,28,projection_zx,1400,1515091000000.0,944461700000.0,655073350000.0,811915900.0
8,28,projection_xy,1400,1801877800000.0,2408017000000.0,3126954800000.0,207603960000.0
8,28,projection_yz,1400,1731967000000.0,2343306500000.0,3020646000000.0,207603880000.0
8,28,projection_zx,1400,1850881700000.0,2394313200000.0,3056163000000.0,207603810000.0
1394,13,projection_xy,650,18472554000.0,14605528000.0,12271726000.0,36943828.0
1394,13,projection_yz,650,18460914000.0,14599259000.0,12268262000.0,36943824.0
1394,13,projection_zx,650,18477584000.0,14609307000.0,12274353000.0,36943816.0
12,24,projection_xy,1200,6828219400000.0,4284671300000.0,3444203300000.0,144623830000.0
12,24,projection_yz,1200,9085558000000.0,5209561000000.0,3954122000000.0,144623880000.0
12,24,projection_zx,1200,6437763300000.0,3854710900000.0,3068024300000.0,144623850000.0
