lum_V,mag_U,lum_U,pixel,mag_V,sim,lum_J,mag_J,FOV,view
2837670.5024,-9.91286911524347,3170645.1968,400,-11.322404914293099,3908,3551309.4144,-11.805971281649878,8,projection_zx
4228545.3312,-10.360074051545933,4786627.3792,700,-11.755477476779305,3000,5140768.768,-12.20757017430476,14,projection_xy
4228873.4208,-10.360217213841402,4787258.5728,700,-11.755561714953561,3000,5140879.36,-12.207593531209579,14,projection_yz
4228669.0304000005,-10.360127751231875,4786864.1280000005,700,-11.755509237757376,3000,5140809.3184,-12.207578738561534,14,projection_zx
9846392.4224,-11.101447660845867,9474996.6336,500,-12.673192850856395,5632,14495472.025600001,-13.333080905346137,10,projection_xy
9844253.4912,-11.101095114962476,9471920.537600001,500,-12.672956970828626,5632,14494487.3472,-13.33300714870677,10,projection_yz
9849151.488,-11.101938124137305,9479277.7728,500,-12.673497043261182,5632,14496676.2496,-13.333171100083263,10,projection_zx
77700582.6048,-13.839373609775674,117963987.35360001,700,-14.916060687964357,1223,90554885.7344,-15.322279717250499,14,projection_xy
77922743.09120001,-13.843928868855453,118459950.69440001,700,-14.919160581198557,1223,90629039.7184,-15.323168445866461,14,projection_yz
77567170.9696,-13.83399140961787,117380664.5248,700,-14.914194880354149,1223,90516887.9616,-15.32182403542453,14,projection_zx
40906896.1792,-12.685001182959788,40738072.1664,1100,-14.219491321369755,4036,58982498.304000005,-14.856807909716391,22,projection_xy
40928319.8976,-12.685939073574072,40773278.1056,1100,-14.220059793192863,4036,58991404.646400005,-14.85697184323342,22,projection_yz
40933159.7312,-12.686207616385506,40783364.096,1100,-14.220188175494147,4036,58992938.1888,-14.857000067698891,22,projection_zx
397033472.0,-14.719822586312723,265417182.4128,1650,-16.687067804011825,1045,836378348.7488,-17.73600695437225,33,projection_xy
398798749.69600004,-14.727405204135668,267277303.808,1650,-16.691884470131022,1045,837506354.3808,-17.737470277069367,33,projection_yz
399824492.9536,-14.730902818676906,268139705.1392,1650,-16.694673487891812,1045,838322880.5120001,-17.73852829901393,33,projection_zx
1660656.6400000001,-9.347036293402903,1882844.7744,450,-10.740699615793869,2909,2075048.9600000002,-11.222570870460022,9,projection_xy
1660634.7264,-9.347011256498956,1882801.3568000002,450,-10.740685288602261,2909,2075040.9728,-11.222566691277228,9,projection_yz
1660696.5760000001,-9.347080578965425,1882921.5744,450,-10.740725725610112,2909,2075062.8864000002,-11.222578157201795,9,projection_zx
2694362.9312,-9.92484117846373,3205800.3456,400,-11.266140237191749,1996,3087984.4352,-11.654187756584935,8,projection_xy
2694379.7248,-9.924846866082984,3205817.1392,400,-11.266147004417682,1996,3087993.2416000003,-11.654190852913263,8,projection_yz
2694470.0416,-9.924916849105497,3206023.7824000004,400,-11.266183398165484,1996,3088016.5888,-11.654199061740975,8,projection_zx
17509446.4512,-11.651101642362981,15719569.8176,600,-13.298181040966849,1808,27738272.5632,-14.037698528322082,12,projection_xy
17503045.222400002,-11.650447817328576,15710106.419200001,600,-13.297784037177152,1808,27735336.5504,-14.03758360032484,12,projection_yz
17513376.9728,-11.651530670842739,15725782.6304,600,-13.298424739744124,1808,27739979.776,-14.037765350280907,12,projection_zx
220602617.0368,-14.204297830153436,165089378.30400002,1750,-16.049026650563007,2239,413470582.3744,-16.971111539455705,35,projection_xy
220023698.2272,-14.199617788630782,164379295.74400002,1750,-16.04617365040802,2239,413154934.78400004,-16.970282361003342,35,projection_yz
218490417.97120002,-14.186999317534191,162479931.39200002,1750,-16.03858098869536,2239,412326428.672,-16.96810293110091,35,projection_zx
165527919.0016,-13.988904741866616,135382302.72,1650,-15.737178137964115,1555,286339943.62880003,-16.57220483781132,33,projection_xy
166554291.4048,-13.99997723171876,136770014.4128,1650,-15.74388956779185,1555,286851360.3584,-16.57414228453295,33,projection_yz
166610704.79360002,-14.000548733651236,136842025.3696,1650,-15.744257253832927,1555,286880458.3424,-16.574252415202757,33,projection_zx
1546314055.68,-16.76756828344229,1749956742.3488002,1450,-18.163244258880177,367,2490356255.9488,-18.920653697985838,29,projection_xy
1417805194.8544002,-16.514689288625465,1386359029.76,1450,-18.069041408197155,367,2434549992.6528,-18.896046742655926,29,projection_yz
1605500508.5696,-16.82520939694079,1845371286.3232,1450,-18.204026118681774,367,2518521217.024,-18.932864034696287,29,projection_zx
2144687.5136,-9.600381302366614,2377675.1616,400,-11.01841005831184,13781,2718622.72,-11.515872355130128,8,projection_xy
2144791.552,-9.600470703240354,2377870.9504,400,-11.01846272589961,13781,2718659.1744,-11.515886913824222,8,projection_yz
2144761.856,-9.600445361271651,2377815.4496,400,-11.018447693088838,13781,2718648.7296,-11.515882742532945,8,projection_zx
109787637.3504,-13.572369663471697,92246068.4288,1500,-15.291383597717296,1496,184595107.0208,-16.095550462986523,30,projection_xy
109889231.25760001,-13.573941633886488,92379722.54720001,1500,-15.292387838098112,1496,184647116.39040002,-16.095856324301153,30,projection_yz
109797605.376,-13.572304327423538,92240517.52960001,1500,-15.291482171247619,1496,184607100.1088,-16.095621000646382,30,projection_zx
11747645.8496,-12.07574519830666,23243315.6096,550,-12.864877113974284,1670,8988286.976,-12.814192325061878,11,projection_xy
11736603.0336,-12.073613589013014,23197727.1296,550,-12.863856039289121,1670,8986374.144000001,-12.813961240764932,11,projection_yz
11747327.1808,-12.07561301854842,23240486.092800003,550,-12.86484766169502,1670,8988264.8576,-12.81418965327611,11,projection_zx
942451.2000000001,-9.428531147797912,2029609.3696,100,-10.125647179371214,1518,721597.5424,-10.075737613566087,2,projection_xy
942524.2112,-9.428685941403355,2029898.752,100,-10.125731287527493,1518,721611.8272,-10.075759106670088,2,projection_yz
942486.2208,-9.428598194871334,2029734.7072,100,-10.125687523788027,1518,721605.12,-10.075749014978904,2,projection_zx
6427579.1872000005,-10.802607901797916,7195204.8128,650,-12.21011858954246,2585,7988311.6544,-12.686137500019036,13,projection_xy
6426922.188800001,-10.802418012584344,7193946.521600001,650,-12.210007604770805,2585,7988081.4592,-12.68610621244855,13,projection_yz
6427627.5200000005,-10.802620386839113,7195287.552,650,-12.210126753809597,2585,7988328.0384,-12.686139726858013,13,projection_zx
523015710.3104,-15.467610268456234,528498923.9296,1000,-16.986286835928425,707,1014959597.1584,-17.946121886213227,20,projection_xy
507366866.944,-15.401567695943317,497309869.6704,1000,-16.953305256676124,707,1006296576.8192,-17.9368149883154,20,projection_yz
534851774.0544,-15.502394534529092,545704850.2272,1000,-17.010583601644115,707,1022762051.1744001,-17.954436513698354,20,projection_zx
13739184.128,-11.738405585617937,17035788.288000003,700,-13.034902359605798,3392,16272664.1664,-13.458646654014906,14,projection_xy
13729082.572800001,-11.736746657751933,17009778.688,700,-13.034103792676266,3392,16269967.360000001,-13.458466704194311,14,projection_yz
13737122.2016,-11.738096146251717,17030933.7088,700,-13.034739404067206,3392,16272064.512,-13.45860664344982,14,projection_zx
1350971686.9120002,-15.764228142246463,694530395.3408,900,-18.01661561839754,92,6397541692.211201,-19.945032812067563,18,projection_xy
2258160844.8,-16.369646421643438,1212993765.3760002,900,-18.574387181794823,92,10869695682.9696,-20.52054346346847,18,projection_yz
2012043909.5296001,-16.19753343620423,1035174045.2864001,900,-18.4490936356147,92,9796801947.238401,-20.407710821032982,18,projection_zx
57196668.518400006,-13.036472016592061,56310425.190400004,1250,-14.58342683394886,2186,87002434.7648,-15.27882851632015,25,projection_xy
57155741.286400005,-13.035029018441044,56235635.5072,1250,-14.58264965435962,2186,86985565.7984,-15.27861798171368,25,projection_yz
57136362.291200005,-13.034416568285039,56203922.636800006,1250,-14.582281466597852,2186,86977131.3152,-15.278512699099213,25,projection_zx
41473241.9072,-12.58188807111188,37047186.2272,900,-14.234419962257277,1648,66352368.8448,-14.984641080542985,18,projection_xy
41489363.7632,-12.582531299461397,37069140.787200004,900,-14.234841937503258,1648,66360292.1472,-14.984770723279752,18,projection_yz
41497411.584,-12.582943437284786,37083214.6432,900,-14.235052520705288,1648,66363398.553600006,-14.98482154672925,18,projection_zx
2833928.8064,-9.895157474118854,3119341.9776000003,550,-11.320972339393997,4297,3598912.7168,-11.820428284962517,11,projection_xy
2834049.2288,-9.895233174951972,3119559.4752,550,-11.321018474703184,4297,3598958.1824000003,-11.82044200114295,11,projection_yz
2833950.72,-9.895169734875637,3119377.2032000003,550,-11.320980734910794,4297,3598921.3184,-11.820430879928864,11,projection_zx
10403023.2576,-11.335577297768346,11755224.2688,550,-12.732898923556856,3772,14286120.5504,-13.317285776264782,11,projection_xy
10401226.752,-11.3350528267808,11749547.2128,550,-12.732711410796156,3772,14285614.2848,-13.317247299714836,11,projection_yz
10402919.2192,-11.335216401123756,11751317.504,550,-12.732888065288101,3772,14286326.9888,-13.317301465340392,11,projection_zx
4029007.4624,-10.306968615145294,4558137.7536,650,-11.702995179439014,3828,4998256.230400001,-12.177046290038529,13,projection_xy
4029084.4672000003,-10.307003933326364,4558286.0288,650,-11.703015930480337,3828,4998282.444800001,-12.177051984394165,13,projection_yz
4029074.2272,-10.306999543007269,4558267.5968,650,-11.703013171056217,3828,4998278.758400001,-12.177051183627206,13,projection_zx
1560835050.7008002,-17.325560179620915,2925661467.4432,1100,-18.173392522941786,370,1755523003.1872,-18.541016311350212,22,projection_xy
1547661895.2704,-17.31460668983333,2896294209.1264,1100,-18.16419022507854,370,1750818776.6784,-18.538102988906967,22,projection_yz
1647885103.9232001,-17.420983850619148,3194431209.472,1100,-18.232317319871708,370,1783210652.4672,-18.55800662462413,22,projection_zx
1198113633.0752,-15.64574049974264,622724854.5792,1300,-17.886245024843536,300,4368107988.5824,-19.530733416197815,26,projection_xy
1278237317.5296001,-15.712662844244196,662315833.7536,1300,-17.956528731045363,300,4648503921.8688,-19.598283004256157,26,projection_yz
1324121954.7136002,-15.74985738250339,685398189.6704,1300,-17.994819966195795,300,4840469246.7712,-19.642218663101247,26,projection_zx
1514166.784,-9.235479070988674,1698993.152,600,-10.640434287285121,6019,1922435.8912000002,-11.13962966499081,12,projection_xy
1514187.0592,-9.235497720771473,1699022.3360000001,600,-10.640448825558941,6019,1922445.1072000002,-11.139634869908654,12,projection_yz
1514150.7072,-9.235457148904565,1698958.848,600,-10.64042275932356,6019,1922431.3856000002,-11.139627120355225,12,projection_zx
578890078.6176001,-14.865468270674665,303519996.3136,900,-17.096490266046253,365,2104476093.6448002,-18.73785999157133,18,projection_xy
641094647.8080001,-14.961834004021423,331690934.272,900,-17.20730537795588,365,2370433345.1264,-18.867069369448778,18,projection_yz
561057995.1616,-14.83530502426115,295203844.9152,900,-17.062519388777027,365,2027890409.4720001,-18.697611203271094,18,projection_zx
4030361.1904,-10.317738272051024,4603575.9104,750,-11.703359920544212,3018,5026510.0288,-12.183166383470372,15,projection_xy
4031195.5456000003,-10.318125676084417,4605218.816000001,750,-11.703584663650581,3018,5026795.5200000005,-12.183228048388553,15,projection_yz
4031309.4144,-10.31817791820703,4605440.4096,750,-11.703615331905517,3018,5026834.8416,-12.183236541417084,15,projection_zx
44021084.979200006,-13.175674382941796,64013231.7184,600,-14.299151855804155,1363,53296326.246400006,-14.746743184578428,12,projection_xy
44191868.5184,-13.183686138229067,64487338.80320001,600,-14.303355911920818,1363,53351592.755200006,-14.747868473387584,12,projection_yz
44205421.3632,-13.185759196689524,64610585.804800004,600,-14.303688836480198,1363,53353578.496,-14.747908883625524,12,projection_zx
1354334155.5712001,-16.87586474480938,1933507664.2816,950,-18.019314578184844,286,1977859073.6384,-18.67048836006192,19,projection_xy
1263238591.2832,-16.791219232613166,1788494846.3616002,950,-17.943713461684684,286,1928787813.9904,-18.643211133804243,19,projection_yz
1407425131.3152,-17.00007912873634,2167862093.4144,950,-18.061063254063367,286,1992687616.0,-18.678598054477284,19,projection_zx
457939563.31520003,-14.548165840552844,226603355.34080002,900,-16.842020414165596,413,1798844291.4816,-18.56748393076939,18,projection_xy
490114488.7296,-14.596598158406795,236940479.69280002,900,-16.915743853212337,413,1982229118.976,-18.672884629101734,18,projection_yz
507420921.0368,-14.652204605564119,249391611.904,900,-16.953420923195406,413,1982614994.944,-18.67309596629346,18,projection_zx
243816752.74240002,-14.76606538382314,276965805.2608,1000,-16.157658857119156,954,327602274.304,-16.718367270222853,20,projection_xy
243446526.7712,-14.766075660105606,276968426.7008,1000,-16.15600895721852,954,327363330.04800004,-16.717575074603893,20,projection_yz
242781808.23040003,-14.760295436630422,275497825.0752,1000,-16.153040354266455,954,327141346.5088,-16.71683859224328,20,projection_zx
289631266.4064,-15.210259076103299,416968867.84000003,950,-16.344613608029004,907,364291791.2576,-16.833623463023173,19,projection_xy
287865962.496,-15.190755535583957,409545552.6912,950,-16.337975791458263,907,363847273.6768,-16.832297812706287,19,projection_yz
292203292.26240003,-15.231088351228276,425045419.62240005,950,-16.354212762083808,907,365085537.0752,-16.83598657160435,19,projection_zx
70515431.8336,-13.154980851441518,62804728.2176,600,-14.810710424633992,1085,117658039.09120001,-15.606554015215941,12,projection_xy
70053874.8928,-13.140446784239607,61969602.9696,600,-14.803580406085839,1085,117452177.408,-15.604652681083632,12,projection_yz
70097947.8528,-13.146035693999892,62289418.64960001,600,-14.804263259993306,1085,117461837.41440001,-15.604741975191526,12,projection_zx
5707763.712,-10.588409166768756,5906955.0592,800,-12.081164965110293,28823,7784958.3616,-12.658140735139053,16,projection_xy
5707691.2128,-10.58838801088596,5906839.9616,800,-12.0811511741564,28823,7784928.051200001,-12.65813650786368,16,projection_yz
5707823.5136,-10.588430096382389,5907068.928,800,-12.081176340567541,28823,7784980.48,-12.658143819897177,16,projection_zx
212531334.3488,-14.845818572341742,298076287.7952,900,-16.008557422219507,932,258253599.5392,-16.460115958578058,18,projection_xy
211438206.976,-14.838763681578055,296145728.3072,900,-16.00295866816135,932,257865836.1344,-16.458484518963168,18,projection_yz
210465652.736,-14.831275239690076,294110206.36160004,900,-15.997953076505883,932,257521142.98880002,-16.457032228165495,18,projection_zx
3286731.1616,-10.06903706590207,3661127.2704000003,600,-11.481910455968812,3683,4143367.3728,-11.973383604610959,12,projection_xy
3286755.1232000003,-10.069050670469682,3661173.1456000004,600,-11.481918371396187,3683,4143375.5648000003,-11.973385751256764,12,projection_yz
3286731.5712,-10.069037916192539,3661130.1376,600,-11.48191059127575,3683,4143367.7824000004,-11.973383711943349,12,projection_zx
127606259.71200001,-13.25573303489504,68911739.6992,1050,-15.454679947947568,2406,342629128.6016,-16.767060704317373,21,projection_xy
125762522.31680001,-13.233314919056603,67503449.7024,1050,-15.438878097686224,2406,340890904.1664,-16.76153853326406,21,projection_yz
128040134.24640001,-13.259767755092529,69168300.032,1050,-15.458365302044033,2406,343103950.0288,-16.768564294891497,21,projection_zx
84185520.53760001,-14.773541308304772,278879456.4608,500,-15.003093503945927,1015,60138376.396800004,-14.8778792473299,10,projection_xy
84336037.0688,-14.777713786817927,279953250.71360004,500,-15.005032974398432,1015,60157211.4432,-14.878219241378378,10,projection_yz
